,SELL_ID,BURGER,COFFEE,COKE,LEMONADE,CALENDAR_DATE,PRICE,QUANTITY,SELL_CATEGORY,YEAR,MONTH,DAY,DAYOFWEEK,HOLIDAY,IS_WEEKEND,IS_SCHOOLBREAK,AVERAGE_TEMPERATURE,IS_OUTDOOR
1413,2051,1,0,1,0,2012-12-20,12.35,32,2,2012,12,20,Thursday,No Holiday,0,0,30.2,1
1414,2052,1,0,0,1,2012-12-20,12.49,18,2,2012,12,20,Thursday,No Holiday,0,0,30.2,1
1415,2053,1,1,1,0,2012-12-20,12.42,44,2,2012,12,20,Thursday,No Holiday,0,0,30.2,1
1416,1070,1,0,0,0,2012-12-21,15.0,110,0,2012,12,21,Friday,No Holiday,0,0,28.4,0
1417,2051,1,0,1,0,2012-12-21,12.35,38,2,2012,12,21,Friday,No Holiday,0,0,28.4,0
1418,2052,1,0,0,1,2012-12-21,12.49,20,2,2012,12,21,Friday,No Holiday,0,0,28.4,0
1419,2053,1,1,1,0,2012-12-21,12.42,58,2,2012,12,21,Friday,No Holiday,0,0,28.4,0
1420,1070,1,0,0,0,2012-12-22,15.0,78,0,2012,12,22,Saturday,No Holiday,1,0,28.4,0
1421,2051,1,0,1,0,2012-12-22,12.35,28,2,2012,12,22,Saturday,No Holiday,1,0,28.4,0
1422,2052,1,0,0,1,2012-12-22,12.49,18,2,2012,12,22,Saturday,No Holiday,1,0,28.4,0
1423,2053,1,1,1,0,2012-12-22,12.42,38,2,2012,12,22,Saturday,No Holiday,1,0,28.4,0
1424,1070,1,0,0,0,2012-12-23,15.0,58,0,2012,12,23,Sunday,No Holiday,1,0,30.2,1
1425,2051,1,0,1,0,2012-12-23,12.35,22,2,2012,12,23,Sunday,No Holiday,1,0,30.2,1
1426,2052,1,0,0,1,2012-12-23,12.49,20,2,2012,12,23,Sunday,No Holiday,1,0,30.2,1
1427,2053,1,1,1,0,2012-12-23,12.42,38,2,2012,12,23,Sunday,No Holiday,1,0,30.2,1
1428,1070,1,0,0,0,2012-12-24,15.0,110,0,2012,12,24,Monday,No Holiday,0,0,30.2,0
1429,2051,1,0,1,0,2012-12-24,12.35,38,2,2012,12,24,Monday,No Holiday,0,0,30.2,0
1430,2052,1,0,0,1,2012-12-24,12.49,28,2,2012,12,24,Monday,No Holiday,0,0,30.2,0
1431,2053,1,1,1,0,2012-12-24,12.42,56,2,2012,12,24,Monday,No Holiday,0,0,30.2,0
1432,1070,1,0,0,0,2012-12-25,15.0,112,0,2012,12,25,Tuesday,No Holiday,0,0,30.2,0
1433,2051,1,0,1,0,2012-12-25,12.35,40,2,2012,12,25,Tuesday,No Holiday,0,0,30.2,0
1434,2052,1,0,0,1,2012-12-25,12.49,22,2,2012,12,25,Tuesday,No Holiday,0,0,30.2,0
1435,2053,1,1,1,0,2012-12-25,12.42,58,2,2012,12,25,Tuesday,No Holiday,0,0,30.2,0
1436,1070,1,0,0,0,2012-12-26,15.0,90,0,2012,12,26,Wednesday,No Holiday,0,0,30.2,1
1437,2051,1,0,1,0,2012-12-26,12.35,34,2,2012,12,26,Wednesday,No Holiday,0,0,30.2,1
1438,2052,1,0,0,1,2012-12-26,12.49,16,2,2012,12,26,Wednesday,No Holiday,0,0,30.2,1
1439,2053,1,1,1,0,2012-12-26,12.42,48,2,2012,12,26,Wednesday,No Holiday,0,0,30.2,1
1440,1070,1,0,0,0,2012-12-27,15.5,88,0,2012,12,27,Thursday,No Holiday,0,0,30.2,1
1441,2051,1,0,1,0,2012-12-27,13.13,24,2,2012,12,27,Thursday,No Holiday,0,0,30.2,1
1442,2052,1,0,0,1,2012-12-27,12.64,18,2,2012,12,27,Thursday,No Holiday,0,0,30.2,1
1443,2053,1,1,1,0,2012-12-27,13.41,42,2,2012,12,27,Thursday,No Holiday,0,0,30.2,1
1444,1070,1,0,0,0,2012-12-28,15.5,108,0,2012,12,28,Friday,No Holiday,0,0,30.2,0
1445,2051,1,0,1,0,2012-12-28,13.13,32,2,2012,12,28,Friday,No Holiday,0,0,30.2,0
1446,2052,1,0,0,1,2012-12-28,12.64,24,2,2012,12,28,Friday,No Holiday,0,0,30.2,0
1447,2053,1,1,1,0,2012-12-28,13.41,52,2,2012,12,28,Friday,No Holiday,0,0,30.2,0
1448,1070,1,0,0,0,2012-12-29,15.5,58,0,2012,12,29,Saturday,No Holiday,1,0,26.6,1
1449,2051,1,0,1,0,2012-12-29,13.13,26,2,2012,12,29,Saturday,No Holiday,1,0,26.6,1
1450,2052,1,0,0,1,2012-12-29,12.64,16,2,2012,12,29,Saturday,No Holiday,1,0,26.6,1
1451,2053,1,1,1,0,2012-12-29,13.41,32,2,2012,12,29,Saturday,No Holiday,1,0,26.6,1
1452,1070,1,0,0,0,2012-12-30,15.5,62,0,2012,12,30,Sunday,No Holiday,1,0,28.4,1
1453,2051,1,0,1,0,2012-12-30,13.13,24,2,2012,12,30,Sunday,No Holiday,1,0,28.4,1
1454,2052,1,0,0,1,2012-12-30,12.64,14,2,2012,12,30,Sunday,No Holiday,1,0,28.4,1
1455,2053,1,1,1,0,2012-12-30,13.41,28,2,2012,12,30,Sunday,No Holiday,1,0,28.4,1
1456,1070,1,0,0,0,2012-12-31,15.5,102,0,2012,12,31,Monday,No Holiday,0,0,30.2,0
1457,2051,1,0,1,0,2012-12-31,13.13,38,2,2012,12,31,Monday,No Holiday,0,0,30.2,0
1458,2052,1,0,0,1,2012-12-31,12.64,22,2,2012,12,31,Monday,No Holiday,0,0,30.2,0
1459,2053,1,1,1,0,2012-12-31,13.41,54,2,2012,12,31,Monday,No Holiday,0,0,30.2,0
1460,1070,1,0,0,0,2013-01-01,15.5,60,0,2013,1,1,Tuesday,New Year,0,0,30.2,1
1461,2051,1,0,1,0,2013-01-01,13.13,22,2,2013,1,1,Tuesday,New Year,0,0,30.2,1
1462,2052,1,0,0,1,2013-01-01,12.64,16,2,2013,1,1,Tuesday,New Year,0,0,30.2,1
1463,2053,1,1,1,0,2013-01-01,13.41,30,2,2013,1,1,Tuesday,New Year,0,0,30.2,1
1464,1070,1,0,0,0,2013-01-02,15.5,68,0,2013,1,2,Wednesday,New Year,0,0,28.4,0
1465,2051,1,0,1,0,2013-01-02,13.13,28,2,2013,1,2,Wednesday,New Year,0,0,28.4,0
1466,2052,1,0,0,1,2013-01-02,12.64,16,2,2013,1,2,Wednesday,New Year,0,0,28.4,0
1467,2053,1,1,1,0,2013-01-02,13.41,40,2,2013,1,2,Wednesday,New Year,0,0,28.4,0
1468,1070,1,0,0,0,2013-01-03,15.5,70,0,2013,1,3,Thursday,New Year,0,0,26.6,0
1469,2051,1,0,1,0,2013-01-03,13.13,28,2,2013,1,3,Thursday,New Year,0,0,26.6,0
1470,2052,1,0,0,1,2013-01-03,12.64,14,2,2013,1,3,Thursday,New Year,0,0,26.6,0
1471,2053,1,1,1,0,2013-01-03,13.41,40,2,2013,1,3,Thursday,New Year,0,0,26.6,0
1472,1070,1,0,0,0,2013-01-04,15.5,100,0,2013,1,4,Friday,No Holiday,0,0,24.8,0
1473,2051,1,0,1,0,2013-01-04,13.13,30,2,2013,1,4,Friday,No Holiday,0,0,24.8,0
1474,2052,1,0,0,1,2013-01-04,12.64,28,2,2013,1,4,Friday,No Holiday,0,0,24.8,0
1475,2053,1,1,1,0,2013-01-04,13.41,48,2,2013,1,4,Friday,No Holiday,0,0,24.8,0
1476,1070,1,0,0,0,2013-01-05,15.5,68,0,2013,1,5,Saturday,No Holiday,1,0,26.6,0
1477,2051,1,0,1,0,2013-01-05,13.13,20,2,2013,1,5,Saturday,No Holiday,1,0,26.6,0
1478,2052,1,0,0,1,2013-01-05,12.64,16,2,2013,1,5,Saturday,No Holiday,1,0,26.6,0
1479,2053,1,1,1,0,2013-01-05,13.41,32,2,2013,1,5,Saturday,No Holiday,1,0,26.6,0
1480,1070,1,0,0,0,2013-01-06,15.5,72,0,2013,1,6,Sunday,No Holiday,1,0,26.6,0
1481,2051,1,0,1,0,2013-01-06,13.13,24,2,2013,1,6,Sunday,No Holiday,1,0,26.6,0
1482,2052,1,0,0,1,2013-01-06,12.64,16,2,2013,1,6,Sunday,No Holiday,1,0,26.6,0
1483,2053,1,1,1,0,2013-01-06,13.41,40,2,2013,1,6,Sunday,No Holiday,1,0,26.6,0
1484,1070,1,0,0,0,2013-01-07,15.5,100,0,2013,1,7,Monday,No Holiday,0,0,26.6,0
1485,2051,1,0,1,0,2013-01-07,13.13,32,2,2013,1,7,Monday,No Holiday,0,0,26.6,0
1486,2052,1,0,0,1,2013-01-07,12.64,24,2,2013,1,7,Monday,No Holiday,0,0,26.6,0
1487,2053,1,1,1,0,2013-01-07,13.41,52,2,2013,1,7,Monday,No Holiday,0,0,26.6,0
1488,1070,1,0,0,0,2013-01-08,15.5,100,0,2013,1,8,Tuesday,No Holiday,0,0,26.6,0
1489,2051,1,0,1,0,2013-01-08,13.13,36,2,2013,1,8,Tuesday,No Holiday,0,0,26.6,0
1490,2052,1,0,0,1,2013-01-08,12.64,20,2,2013,1,8,Tuesday,No Holiday,0,0,26.6,0
1491,2053,1,1,1,0,2013-01-08,13.41,48,2,2013,1,8,Tuesday,No Holiday,0,0,26.6,0
1492,1070,1,0,0,0,2013-01-09,15.5,102,0,2013,1,9,Wednesday,No Holiday,0,0,28.4,0
1493,2051,1,0,1,0,2013-01-09,13.13,34,2,2013,1,9,Wednesday,No Holiday,0,0,28.4,0
1494,2052,1,0,0,1,2013-01-09,12.64,26,2,2013,1,9,Wednesday,No Holiday,0,0,28.4,0
1495,2053,1,1,1,0,2013-01-09,13.41,50,2,2013,1,9,Wednesday,No Holiday,0,0,28.4,0
1496,1070,1,0,0,0,2013-01-10,15.5,104,0,2013,1,10,Thursday,No Holiday,0,0,28.4,0
1497,2051,1,0,1,0,2013-01-10,13.13,32,2,2013,1,10,Thursday,No Holiday,0,0,28.4,0
1498,2052,1,0,0,1,2013-01-10,12.64,24,2,2013,1,10,Thursday,No Holiday,0,0,28.4,0
1499,2053,1,1,1,0,2013-01-10,13.41,48,2,2013,1,10,Thursday,No Holiday,0,0,28.4,0
1500,1070,1,0,0,0,2013-01-11,15.5,102,0,2013,1,11,Friday,No Holiday,0,0,24.8,0
1501,2051,1,0,1,0,2013-01-11,13.13,36,2,2013,1,11,Friday,No Holiday,0,0,24.8,0
1502,2052,1,0,0,1,2013-01-11,12.64,24,2,2013,1,11,Friday,No Holiday,0,0,24.8,0
1503,2053,1,1,1,0,2013-01-11,13.41,54,2,2013,1,11,Friday,No Holiday,0,0,24.8,0
1504,1070,1,0,0,0,2013-01-12,15.5,74,0,2013,1,12,Saturday,No Holiday,1,0,28.4,0
1505,2051,1,0,1,0,2013-01-12,13.13,22,2,2013,1,12,Saturday,No Holiday,1,0,28.4,0
1506,2052,1,0,0,1,2013-01-12,12.64,18,2,2013,1,12,Saturday,No Holiday,1,0,28.4,0
1507,2053,1,1,1,0,2013-01-12,13.41,40,2,2013,1,12,Saturday,No Holiday,1,0,28.4,0
1508,1070,1,0,0,0,2013-01-13,15.5,70,0,2013,1,13,Sunday,No Holiday,1,0,30.2,0
1509,2051,1,0,1,0,2013-01-13,13.13,26,2,2013,1,13,Sunday,No Holiday,1,0,30.2,0
1510,2052,1,0,0,1,2013-01-13,12.64,18,2,2013,1,13,Sunday,No Holiday,1,0,30.2,0
1511,2053,1,1,1,0,2013-01-13,13.41,32,2,2013,1,13,Sunday,No Holiday,1,0,30.2,0
1512,1070,1,0,0,0,2013-01-14,15.5,100,0,2013,1,14,Monday,No Holiday,0,1,30.2,0
1513,2051,1,0,1,0,2013-01-14,13.13,36,2,2013,1,14,Monday,No Holiday,0,1,30.2,0
1514,2052,1,0,0,1,2013-01-14,12.64,26,2,2013,1,14,Monday,No Holiday,0,1,30.2,0
1515,2053,1,1,1,0,2013-01-14,13.41,48,2,2013,1,14,Monday,No Holiday,0,1,30.2,0
1516,1070,1,0,0,0,2013-01-15,15.5,100,0,2013,1,15,Tuesday,No Holiday,0,1,30.2,0
1517,2051,1,0,1,0,2013-01-15,13.13,32,2,2013,1,15,Tuesday,No Holiday,0,1,30.2,0
1518,2052,1,0,0,1,2013-01-15,12.64,26,2,2013,1,15,Tuesday,No Holiday,0,1,30.2,0
1519,2053,1,1,1,0,2013-01-15,13.41,50,2,2013,1,15,Tuesday,No Holiday,0,1,30.2,0
1520,1070,1,0,0,0,2013-01-16,15.5,84,0,2013,1,16,Wednesday,No Holiday,0,1,30.2,1
1521,2051,1,0,1,0,2013-01-16,13.13,32,2,2013,1,16,Wednesday,No Holiday,0,1,30.2,1
1522,2052,1,0,0,1,2013-01-16,12.64,24,2,2013,1,16,Wednesday,No Holiday,0,1,30.2,1
1523,2053,1,1,1,0,2013-01-16,13.41,46,2,2013,1,16,Wednesday,No Holiday,0,1,30.2,1
1524,1070,1,0,0,0,2013-01-17,15.5,82,0,2013,1,17,Thursday,No Holiday,0,1,30.2,1
1525,2051,1,0,1,0,2013-01-17,13.13,26,2,2013,1,17,Thursday,No Holiday,0,1,30.2,1
1526,2052,1,0,0,1,2013-01-17,12.64,22,2,2013,1,17,Thursday,No Holiday,0,1,30.2,1
1527,2053,1,1,1,0,2013-01-17,13.41,42,2,2013,1,17,Thursday,No Holiday,0,1,30.2,1
1528,1070,1,0,0,0,2013-01-18,15.5,84,0,2013,1,18,Friday,No Holiday,0,1,32.0,1
1529,2051,1,0,1,0,2013-01-18,13.13,32,2,2013,1,18,Friday,No Holiday,0,1,32.0,1
1530,2052,1,0,0,1,2013-01-18,12.64,20,2,2013,1,18,Friday,No Holiday,0,1,32.0,1
1531,2053,1,1,1,0,2013-01-18,13.41,40,2,2013,1,18,Friday,No Holiday,0,1,32.0,1
1532,1070,1,0,0,0,2013-01-19,15.5,58,0,2013,1,19,Saturday,No Holiday,1,1,28.4,1
1533,2051,1,0,1,0,2013-01-19,13.13,22,2,2013,1,19,Saturday,No Holiday,1,1,28.4,1
1534,2052,1,0,0,1,2013-01-19,12.64,18,2,2013,1,19,Saturday,No Holiday,1,1,28.4,1
1535,2053,1,1,1,0,2013-01-19,13.41,32,2,2013,1,19,Saturday,No Holiday,1,1,28.4,1
1536,1070,1,0,0,0,2013-01-20,15.5,70,0,2013,1,20,Sunday,No Holiday,1,1,23.0,0
1537,2051,1,0,1,0,2013-01-20,13.13,28,2,2013,1,20,Sunday,No Holiday,1,1,23.0,0
1538,2052,1,0,0,1,2013-01-20,12.64,14,2,2013,1,20,Sunday,No Holiday,1,1,23.0,0
1539,2053,1,1,1,0,2013-01-20,13.41,36,2,2013,1,20,Sunday,No Holiday,1,1,23.0,0
1540,1070,1,0,0,0,2013-01-21,15.5,100,0,2013,1,21,Monday,No Holiday,0,1,19.4,0
1541,2051,1,0,1,0,2013-01-21,13.13,32,2,2013,1,21,Monday,No Holiday,0,1,19.4,0
1542,2052,1,0,0,1,2013-01-21,12.64,26,2,2013,1,21,Monday,No Holiday,0,1,19.4,0
1543,2053,1,1,1,0,2013-01-21,13.41,50,2,2013,1,21,Monday,No Holiday,0,1,19.4,0
1544,1070,1,0,0,0,2013-01-22,15.5,74,0,2013,1,22,Tuesday,Luner New Year,0,1,17.6,0
1545,2051,1,0,1,0,2013-01-22,13.13,26,2,2013,1,22,Tuesday,Luner New Year,0,1,17.6,0
1546,2052,1,0,0,1,2013-01-22,12.64,18,2,2013,1,22,Tuesday,Luner New Year,0,1,17.6,0
1547,2053,1,1,1,0,2013-01-22,13.41,38,2,2013,1,22,Tuesday,Luner New Year,0,1,17.6,0
1548,1070,1,0,0,0,2013-01-23,15.5,68,0,2013,1,23,Wednesday,Luner New Year,0,1,21.2,0
1549,2051,1,0,1,0,2013-01-23,13.13,20,2,2013,1,23,Wednesday,Luner New Year,0,1,21.2,0
1550,2052,1,0,0,1,2013-01-23,12.64,18,2,2013,1,23,Wednesday,Luner New Year,0,1,21.2,0
1551,2053,1,1,1,0,2013-01-23,13.41,36,2,2013,1,23,Wednesday,Luner New Year,0,1,21.2,0
1552,1070,1,0,0,0,2013-01-24,15.5,74,0,2013,1,24,Thursday,Luner New Year,0,1,23.0,0
1553,2051,1,0,1,0,2013-01-24,13.13,24,2,2013,1,24,Thursday,Luner New Year,0,1,23.0,0
1554,2052,1,0,0,1,2013-01-24,12.64,20,2,2013,1,24,Thursday,Luner New Year,0,1,23.0,0
1555,2053,1,1,1,0,2013-01-24,13.41,40,2,2013,1,24,Thursday,Luner New Year,0,1,23.0,0
1556,1070,1,0,0,0,2013-01-25,15.5,68,0,2013,1,25,Friday,Luner New Year,0,1,23.0,0
1557,2051,1,0,1,0,2013-01-25,13.13,20,2,2013,1,25,Friday,Luner New Year,0,1,23.0,0
1558,2052,1,0,0,1,2013-01-25,12.64,20,2,2013,1,25,Friday,Luner New Year,0,1,23.0,0
1559,2053,1,1,1,0,2013-01-25,13.41,40,2,2013,1,25,Friday,Luner New Year,0,1,23.0,0
1560,1070,1,0,0,0,2013-01-26,15.5,54,0,2013,1,26,Saturday,Luner New Year,1,1,26.6,0
1561,2051,1,0,1,0,2013-01-26,13.13,14,2,2013,1,26,Saturday,Luner New Year,1,1,26.6,0
1562,2052,1,0,0,1,2013-01-26,12.64,16,2,2013,1,26,Saturday,Luner New Year,1,1,26.6,0
1563,2053,1,1,1,0,2013-01-26,13.41,30,2,2013,1,26,Saturday,Luner New Year,1,1,26.6,0
1564,1070,1,0,0,0,2013-01-27,15.5,46,0,2013,1,27,Sunday,Luner New Year,1,1,26.6,0
1565,2051,1,0,1,0,2013-01-27,13.13,22,2,2013,1,27,Sunday,Luner New Year,1,1,26.6,0
1566,2052,1,0,0,1,2013-01-27,12.64,14,2,2013,1,27,Sunday,Luner New Year,1,1,26.6,0
1567,2053,1,1,1,0,2013-01-27,13.41,26,2,2013,1,27,Sunday,Luner New Year,1,1,26.6,0
1568,1070,1,0,0,0,2013-01-28,15.5,68,0,2013,1,28,Monday,Luner New Year,0,1,23.0,0
1569,2051,1,0,1,0,2013-01-28,13.13,28,2,2013,1,28,Monday,Luner New Year,0,1,23.0,0
1570,2052,1,0,0,1,2013-01-28,12.64,14,2,2013,1,28,Monday,Luner New Year,0,1,23.0,0
1571,2053,1,1,1,0,2013-01-28,13.41,32,2,2013,1,28,Monday,Luner New Year,0,1,23.0,0
1572,1070,1,0,0,0,2013-01-29,15.5,108,0,2013,1,29,Tuesday,No Holiday,0,1,23.0,0
1573,2051,1,0,1,0,2013-01-29,13.13,32,2,2013,1,29,Tuesday,No Holiday,0,1,23.0,0
1574,2052,1,0,0,1,2013-01-29,12.64,28,2,2013,1,29,Tuesday,No Holiday,0,1,23.0,0
1575,2053,1,1,1,0,2013-01-29,13.41,48,2,2013,1,29,Tuesday,No Holiday,0,1,23.0,0
1576,1070,1,0,0,0,2013-01-30,15.5,104,0,2013,1,30,Wednesday,No Holiday,0,1,23.0,0
1577,2051,1,0,1,0,2013-01-30,13.13,38,2,2013,1,30,Wednesday,No Holiday,0,1,23.0,0
1578,2052,1,0,0,1,2013-01-30,12.64,28,2,2013,1,30,Wednesday,No Holiday,0,1,23.0,0
1579,2053,1,1,1,0,2013-01-30,13.41,54,2,2013,1,30,Wednesday,No Holiday,0,1,23.0,0
1580,1070,1,0,0,0,2013-01-31,15.5,108,0,2013,1,31,Thursday,No Holiday,0,1,23.0,0
1581,2051,1,0,1,0,2013-01-31,13.13,34,2,2013,1,31,Thursday,No Holiday,0,1,23.0,0
1582,2052,1,0,0,1,2013-01-31,12.64,24,2,2013,1,31,Thursday,No Holiday,0,1,23.0,0
1583,2053,1,1,1,0,2013-01-31,13.41,48,2,2013,1,31,Thursday,No Holiday,0,1,23.0,0
1584,1070,1,0,0,0,2013-02-01,15.5,102,0,2013,2,1,Friday,No Holiday,0,1,19.4,0
1585,2051,1,0,1,0,2013-02-01,13.13,34,2,2013,2,1,Friday,No Holiday,0,1,19.4,0
1586,2052,1,0,0,1,2013-02-01,12.64,24,2,2013,2,1,Friday,No Holiday,0,1,19.4,0
1587,2053,1,1,1,0,2013-02-01,13.41,50,2,2013,2,1,Friday,No Holiday,0,1,19.4,0
1588,1070,1,0,0,0,2013-02-02,15.5,70,0,2013,2,2,Saturday,No Holiday,1,1,21.2,0
1589,2051,1,0,1,0,2013-02-02,13.13,22,2,2013,2,2,Saturday,No Holiday,1,1,21.2,0
1590,2052,1,0,0,1,2013-02-02,12.64,14,2,2013,2,2,Saturday,No Holiday,1,1,21.2,0
1591,2053,1,1,1,0,2013-02-02,13.41,40,2,2013,2,2,Saturday,No Holiday,1,1,21.2,0
1592,1070,1,0,0,0,2013-02-03,15.5,74,0,2013,2,3,Sunday,No Holiday,1,1,26.6,0
1593,2051,1,0,1,0,2013-02-03,13.13,24,2,2013,2,3,Sunday,No Holiday,1,1,26.6,0
1594,2052,1,0,0,1,2013-02-03,12.64,20,2,2013,2,3,Sunday,No Holiday,1,1,26.6,0
1595,2053,1,1,1,0,2013-02-03,13.41,36,2,2013,2,3,Sunday,No Holiday,1,1,26.6,0
1596,1070,1,0,0,0,2013-02-04,15.5,104,0,2013,2,4,Monday,No Holiday,0,1,30.2,0
1597,2051,1,0,1,0,2013-02-04,13.13,32,2,2013,2,4,Monday,No Holiday,0,1,30.2,0
1598,2052,1,0,0,1,2013-02-04,12.64,22,2,2013,2,4,Monday,No Holiday,0,1,30.2,0
1599,2053,1,1,1,0,2013-02-04,13.41,54,2,2013,2,4,Monday,No Holiday,0,1,30.2,0
1600,1070,1,0,0,0,2013-02-05,15.5,100,0,2013,2,5,Tuesday,No Holiday,0,1,30.2,0
1601,2051,1,0,1,0,2013-02-05,13.13,38,2,2013,2,5,Tuesday,No Holiday,0,1,30.2,0
1602,2052,1,0,0,1,2013-02-05,12.64,20,2,2013,2,5,Tuesday,No Holiday,0,1,30.2,0
1603,2053,1,1,1,0,2013-02-05,13.41,52,2,2013,2,5,Tuesday,No Holiday,0,1,30.2,0
1604,1070,1,0,0,0,2013-02-06,15.5,104,0,2013,2,6,Wednesday,No Holiday,0,1,19.4,0
1605,2051,1,0,1,0,2013-02-06,13.13,36,2,2013,2,6,Wednesday,No Holiday,0,1,19.4,0
1606,2052,1,0,0,1,2013-02-06,12.64,22,2,2013,2,6,Wednesday,No Holiday,0,1,19.4,0
1607,2053,1,1,1,0,2013-02-06,13.41,50,2,2013,2,6,Wednesday,No Holiday,0,1,19.4,0
1608,1070,1,0,0,0,2013-02-07,15.5,106,0,2013,2,7,Thursday,No Holiday,0,0,23.0,0
1609,2051,1,0,1,0,2013-02-07,13.13,38,2,2013,2,7,Thursday,No Holiday,0,0,23.0,0
1610,2052,1,0,0,1,2013-02-07,12.64,20,2,2013,2,7,Thursday,No Holiday,0,0,23.0,0
1611,2053,1,1,1,0,2013-02-07,13.41,50,2,2013,2,7,Thursday,No Holiday,0,0,23.0,0
1612,1070,1,0,0,0,2013-02-08,15.5,100,0,2013,2,8,Friday,No Holiday,0,0,26.6,0
1613,2051,1,0,1,0,2013-02-08,13.13,34,2,2013,2,8,Friday,No Holiday,0,0,26.6,0
1614,2052,1,0,0,1,2013-02-08,12.64,22,2,2013,2,8,Friday,No Holiday,0,0,26.6,0
1615,2053,1,1,1,0,2013-02-08,13.41,50,2,2013,2,8,Friday,No Holiday,0,0,26.6,0
1616,1070,1,0,0,0,2013-02-09,15.5,74,0,2013,2,9,Saturday,No Holiday,1,0,28.4,0
1617,2051,1,0,1,0,2013-02-09,13.13,26,2,2013,2,9,Saturday,No Holiday,1,0,28.4,0
1618,2052,1,0,0,1,2013-02-09,12.64,16,2,2013,2,9,Saturday,No Holiday,1,0,28.4,0
1619,2053,1,1,1,0,2013-02-09,13.41,36,2,2013,2,9,Saturday,No Holiday,1,0,28.4,0
1620,1070,1,0,0,0,2013-02-10,15.5,72,0,2013,2,10,Sunday,No Holiday,1,0,28.4,0
1621,2051,1,0,1,0,2013-02-10,13.13,28,2,2013,2,10,Sunday,No Holiday,1,0,28.4,0
1622,2052,1,0,0,1,2013-02-10,12.64,16,2,2013,2,10,Sunday,No Holiday,1,0,28.4,0
1623,2053,1,1,1,0,2013-02-10,13.41,34,2,2013,2,10,Sunday,No Holiday,1,0,28.4,0
1624,1070,1,0,0,0,2013-02-11,15.5,106,0,2013,2,11,Monday,No Holiday,0,0,32.0,0
1625,2051,1,0,1,0,2013-02-11,13.13,30,2,2013,2,11,Monday,No Holiday,0,0,32.0,0
1626,2052,1,0,0,1,2013-02-11,12.64,26,2,2013,2,11,Monday,No Holiday,0,0,32.0,0
1627,2053,1,1,1,0,2013-02-11,13.41,50,2,2013,2,11,Monday,No Holiday,0,0,32.0,0
1628,1070,1,0,0,0,2013-02-12,15.5,90,0,2013,2,12,Tuesday,No Holiday,0,0,32.0,1
1629,2051,1,0,1,0,2013-02-12,13.13,24,2,2013,2,12,Tuesday,No Holiday,0,0,32.0,1
1630,2052,1,0,0,1,2013-02-12,12.64,24,2,2013,2,12,Tuesday,No Holiday,0,0,32.0,1
1631,2053,1,1,1,0,2013-02-12,13.41,44,2,2013,2,12,Tuesday,No Holiday,0,0,32.0,1
1632,1070,1,0,0,0,2013-02-13,15.5,86,0,2013,2,13,Wednesday,No Holiday,0,0,33.8,1
1633,2051,1,0,1,0,2013-02-13,13.13,30,2,2013,2,13,Wednesday,No Holiday,0,0,33.8,1
1634,2052,1,0,0,1,2013-02-13,12.64,18,2,2013,2,13,Wednesday,No Holiday,0,0,33.8,1
1635,2053,1,1,1,0,2013-02-13,13.41,44,2,2013,2,13,Wednesday,No Holiday,0,0,33.8,1
1636,1070,1,0,0,0,2013-02-14,15.5,106,0,2013,2,14,Thursday,No Holiday,0,0,30.2,0
1637,2051,1,0,1,0,2013-02-14,13.13,30,2,2013,2,14,Thursday,No Holiday,0,0,30.2,0
1638,2052,1,0,0,1,2013-02-14,12.64,22,2,2013,2,14,Thursday,No Holiday,0,0,30.2,0
1639,2053,1,1,1,0,2013-02-14,13.41,46,2,2013,2,14,Thursday,No Holiday,0,0,30.2,0
1640,1070,1,0,0,0,2013-02-15,15.5,84,0,2013,2,15,Friday,No Holiday,0,0,32.0,1
1641,2051,1,0,1,0,2013-02-15,13.13,26,2,2013,2,15,Friday,No Holiday,0,0,32.0,1
1642,2052,1,0,0,1,2013-02-15,12.64,22,2,2013,2,15,Friday,No Holiday,0,0,32.0,1
1643,2053,1,1,1,0,2013-02-15,13.41,42,2,2013,2,15,Friday,No Holiday,0,0,32.0,1
1644,1070,1,0,0,0,2013-02-16,15.5,72,0,2013,2,16,Saturday,No Holiday,1,0,28.4,0
1645,2051,1,0,1,0,2013-02-16,13.13,24,2,2013,2,16,Saturday,No Holiday,1,0,28.4,0
1646,2052,1,0,0,1,2013-02-16,12.64,18,2,2013,2,16,Saturday,No Holiday,1,0,28.4,0
1647,2053,1,1,1,0,2013-02-16,13.41,32,2,2013,2,16,Saturday,No Holiday,1,0,28.4,0
1648,1070,1,0,0,0,2013-02-17,15.5,74,0,2013,2,17,Sunday,No Holiday,1,0,28.4,0
1649,2051,1,0,1,0,2013-02-17,13.13,22,2,2013,2,17,Sunday,No Holiday,1,0,28.4,0
1650,2052,1,0,0,1,2013-02-17,12.64,14,2,2013,2,17,Sunday,No Holiday,1,0,28.4,0
1651,2053,1,1,1,0,2013-02-17,13.41,36,2,2013,2,17,Sunday,No Holiday,1,0,28.4,0
1652,1070,1,0,0,0,2013-02-18,15.5,100,0,2013,2,18,Monday,No Holiday,0,0,30.2,0
1653,2051,1,0,1,0,2013-02-18,13.13,36,2,2013,2,18,Monday,No Holiday,0,0,30.2,0
1654,2052,1,0,0,1,2013-02-18,12.64,22,2,2013,2,18,Monday,No Holiday,0,0,30.2,0
1655,2053,1,1,1,0,2013-02-18,13.41,52,2,2013,2,18,Monday,No Holiday,0,0,30.2,0
